REF_DATE,DataNormal,GEO,DGUID,North American Product Classification System (NAPCS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2015-02-01,2015Q1,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,91.4,,,,1
2015-03-01,2015Q1,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,98.6,,,,1
2015-03-01,2015Q1,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,98.4,,,,1
2015-03-01,2015Q1,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,99.5,,,,1
2015-03-01,2015Q1,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,95.1,,,,1
2015-03-01,2015Q1,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,94.1,,,,1
2015-03-01,2015Q1,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,97.3,,,,1
2015-03-01,2015Q1,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,96,,,,1
2015-03-01,2015Q1,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,101.2,,,,1
2015-03-01,2015Q1,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,103,,,,1
2015-03-01,2015Q1,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,96.7,,,,1
2015-03-01,2015Q1,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,87.8,,,,1
2015-03-01,2015Q1,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,76.7,,,,1
2015-03-01,2015Q1,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,96.3,,,,1
2015-03-01,2015Q1,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,90.5,,,,1
2015-03-01,2015Q1,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,89.5,,,,1
2015-04-01,2015Q2,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,100,,,,1
2015-04-01,2015Q2,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,92,,,,1
2015-04-01,2015Q2,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,91.8,,,,1
2015-04-01,2015Q2,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,94.1,,,,1
2015-04-01,2015Q2,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,84.4,,,,1
2015-04-01,2015Q2,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,90.9,,,,1
2015-04-01,2015Q2,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,96.6,,,,1
2015-04-01,2015Q2,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,94.2,,,,1
2015-04-01,2015Q2,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,96.5,,,,1
2015-04-01,2015Q2,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,95.6,,,,1
2015-04-01,2015Q2,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,77.8,,,,1
2015-04-01,2015Q2,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,74.8,,,,1
2015-04-01,2015Q2,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,95.4,,,,1
2015-04-01,2015Q2,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,82.9,,,,1
2015-04-01,2015Q2,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,84,,,,1
2015-05-01,2015Q2,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,105.4,,,,1
2015-05-01,2015Q2,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,93.7,,,,1
2015-05-01,2015Q2,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,94.5,,,,1
2015-05-01,2015Q2,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,98.5,,,,1
2015-05-01,2015Q2,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,86.7,,,,1
2015-05-01,2015Q2,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,92,,,,1
2015-05-01,2015Q2,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,105.1,,,,1
2015-05-01,2015Q2,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,97.5,,,,1
2015-05-01,2015Q2,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,99.2,,,,1
2015-05-01,2015Q2,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,102.7,,,,1
2015-05-01,2015Q2,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,82.8,,,,1
2015-05-01,2015Q2,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,77.8,,,,1
2015-05-01,2015Q2,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,103,,,,1
2015-05-01,2015Q2,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,87.2,,,,1
2015-05-01,2015Q2,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,89.8,,,,1
2015-06-01,2015Q2,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,109.6,,,,1
2015-06-01,2015Q2,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,92.4,,,,1
2015-06-01,2015Q2,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,91.7,,,,1
2015-06-01,2015Q2,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,101.4,,,,1
2015-06-01,2015Q2,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,85.1,,,,1
2015-06-01,2015Q2,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,89.6,,,,1
2015-06-01,2015Q2,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,111.5,,,,1
2015-06-01,2015Q2,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,94.6,,,,1
2015-06-01,2015Q2,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,96.5,,,,1
2015-06-01,2015Q2,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,113.1,,,,1
2015-06-01,2015Q2,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,81.5,,,,1
2015-06-01,2015Q2,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,76.5,,,,1
2015-06-01,2015Q2,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,110,,,,1
2015-06-01,2015Q2,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,87.2,,,,1
2015-06-01,2015Q2,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,89.5,,,,1
2015-07-01,2015Q3,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,107.8,,,,1
2015-07-01,2015Q3,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,88.5,,,,1
2015-07-01,2015Q3,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,87.5,,,,1
2015-07-01,2015Q3,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,102.5,,,,1
2015-07-01,2015Q3,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,81.1,,,,1
2015-07-01,2015Q3,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,87.8,,,,1
2015-07-01,2015Q3,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,111.7,,,,1
2015-07-01,2015Q3,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,90.3,,,,1
2015-07-01,2015Q3,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,90.9,,,,1
2015-07-01,2015Q3,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,112.3,,,,1
2015-07-01,2015Q3,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,79.3,,,,1
2015-07-01,2015Q3,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,72.5,,,,1
2015-07-01,2015Q3,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,111.1,,,,1
2015-07-01,2015Q3,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,85.5,,,,1
2015-07-01,2015Q3,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,88.1,,,,1
2015-08-01,2015Q3,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,100.5,,,,1
2015-08-01,2015Q3,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,84,,,,1
2015-08-01,2015Q3,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,81.3,,,,1
2015-08-01,2015Q3,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,95.3,,,,1
2015-08-01,2015Q3,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,76.6,,,,1
2015-08-01,2015Q3,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,80.4,,,,1
2015-08-01,2015Q3,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,101.1,,,,1
2015-08-01,2015Q3,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,85.3,,,,1
2015-08-01,2015Q3,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,85.8,,,,1
2015-08-01,2015Q3,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,112.9,,,,1
2015-08-01,2015Q3,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,75.8,,,,1
2015-08-01,2015Q3,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,69,,,,1
2015-08-01,2015Q3,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,108.5,,,,1
2015-08-01,2015Q3,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,80.7,,,,1
2015-08-01,2015Q3,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,76,,,,1
2015-09-01,2015Q3,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,94.9,,,,1
2015-09-01,2015Q3,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,85.3,,,,1
2015-09-01,2015Q3,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,83.3,,,,1
2015-09-01,2015Q3,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,91.4,,,,1
2015-09-01,2015Q3,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,78.8,,,,1
2015-09-01,2015Q3,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,80.4,,,,1
2015-09-01,2015Q3,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,93.2,,,,1
2015-09-01,2015Q3,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,85.7,,,,1
2015-09-01,2015Q3,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,85.9,,,,1
2015-09-01,2015Q3,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,104.1,,,,1
2015-09-01,2015Q3,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,76.9,,,,1
2015-09-01,2015Q3,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,72.8,,,,1
2015-09-01,2015Q3,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,96.5,,,,1
2015-09-01,2015Q3,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,81.7,,,,1
2015-09-01,2015Q3,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,78.1,,,,1
2015-10-01,2015Q4,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,91.8,,,,1
2015-10-01,2015Q4,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,88.3,,,,1
2015-10-01,2015Q4,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,87.1,,,,1
2015-10-01,2015Q4,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,88.7,,,,1
2015-10-01,2015Q4,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,77.8,,,,1
2015-10-01,2015Q4,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,75.5,,,,1
2015-10-01,2015Q4,Ontario,2021A000235,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952540,3.1,89.4,,,,1
2015-10-01,2015Q4,Ontario,2021A000235,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952541,3.2,86.2,,,,1
2015-10-01,2015Q4,Ontario,2021A000235,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952543,3.4,85.6,,,,1
2015-10-01,2015Q4,Prairie Region,2021A00014,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952548,4.1,106.1,,,,1
2015-10-01,2015Q4,Prairie Region,2021A00014,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952549,4.2,82.7,,,,1
2015-10-01,2015Q4,Prairie Region,2021A00014,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952551,4.4,76,,,,1
2015-10-01,2015Q4,British Columbia,2021A000259,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952536,5.1,96.9,,,,1
2015-10-01,2015Q4,British Columbia,2021A000259,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952537,5.2,85.9,,,,1
2015-10-01,2015Q4,British Columbia,2021A000259,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952539,5.4,79.6,,,,1
2015-11-01,2015Q4,Atlantic Region,2021A00011,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952532,1.1,92.1,,,,1
2015-11-01,2015Q4,Atlantic Region,2021A00011,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952533,1.2,89.4,,,,1
2015-11-01,2015Q4,Atlantic Region,2021A00011,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952535,1.4,88,,,,1
2015-11-01,2015Q4,Quebec,2021A000224,"Finished motor gasoline (except for aircraft, and ethanol fuel) [261211]","Index, 202001=100",403,units,0,v1324952544,2.1,89.1,,,,1
2015-11-01,2015Q4,Quebec,2021A000224,Diesel fuel [261221],"Index, 202001=100",403,units,0,v1324952545,2.2,81.1,,,,1
2015-11-01,2015Q4,Quebec,2021A000224,Light fuel oils (except kerosene and diesel) [261322],"Index, 202001=100",403,units,0,v1324952547,2.4,78.8,,,,1
